id,host_is_superhost,neighbourhood_cleansed,latitude,longitude,room_type,accommodates,price,number_of_reviews,review_scores_rating,reviews_per_month,zona,is_superhost
780813,f,Copacabana,-22.96527,-43.17621,Entire home/apt,4,493.0,45,4.55,0.31,Zona Sul,False
786954,f,Leblon,-22.98487,-43.22047,Entire home/apt,4,1989.0,1,5.0,0.01,Zona Sul,False
787827,f,Santa Teresa,-22.91838,-43.18224,Entire home/apt,4,640.0,6,4.83,0.04,Zona Sul,False
791186,f,Santa Teresa,-22.91662,-43.19224,Private room,2,738.0,16,4.94,0.11,Zona Sul,False
793707,f,Ipanema,-22.98395,-43.21022,Entire home/apt,4,2023.0,60,4.8,0.41,Zona Sul,False
797547,t,Centro,-22.91253,-43.17358,Entire home/apt,4,1740.0,6,4.83,0.05,Centro,True
801784,f,Copacabana,-22.98351,-43.19388,Entire home/apt,3,900.0,157,4.51,1.08,Zona Sul,False
803773,f,Leme,-22.96344,-43.17257,Entire home/apt,5,1483.0,7,5.0,0.11,Zona Sul,False
589233,t,Ipanema,-22.98337,-43.20612,Private room,2,674.0,11,5.0,0.07,Zona Sul,True
589234,t,Ipanema,-22.98322,-43.20498,Private room,1,674.0,2,5.0,0.02,Zona Sul,True
603810,t,Ipanema,-22.98772,-43.19411,Entire home/apt,3,1129.0,225,4.91,1.49,Zona Sul,True
604508,f,Copacabana,-22.98434,-43.1924,Entire home/apt,2,936.0,28,4.86,0.19,Zona Sul,False
604861,t,Recreio dos Bandeirantes,-23.0165,-43.45943,Entire home/apt,1,337.0,0,,0.0,Zona Oeste,True
609019,f,Leblon,-22.98373,-43.21874,Entire home/apt,4,1100.0,49,4.76,0.37,Zona Sul,False
613205,f,Santa Teresa,-22.93399,-43.19864,Private room,3,533.0,38,4.83,0.25,Zona Sul,False
616315,t,Ipanema,-22.98249,-43.20393,Entire home/apt,4,1005.0,0,,0.0,Zona Sul,True
625299,f,Urca,-22.94462,-43.16223,Private room,2,210.0,194,4.84,1.33,Zona Sul,False
628044,f,Leme,-22.96245,-43.17088,Entire home/apt,2,426.0,95,4.7,0.64,Zona Sul,False
628098,f,Ipanema,-22.98483,-43.19822,Entire home/apt,4,1000.0,32,4.94,0.22,Zona Sul,False
634088,t,Leblon,-22.98251,-43.22108,Entire home/apt,4,2688.0,8,5.0,0.16,Zona Sul,True
805458,f,Ipanema,-22.98632,-43.21035,Entire home/apt,2,3371.0,50,4.92,0.34,Zona Sul,False
808557,t,Ipanema,-22.98527,-43.20079,Entire home/apt,2,1348.0,248,4.92,1.72,Zona Sul,True
810940,t,Ipanema,-22.98573,-43.19633,Entire home/apt,2,854.0,98,4.69,0.68,Zona Sul,True
813057,f,Leme,-22.9617,-43.17257,Private room,3,722.0,2,5.0,0.09,Zona Sul,False
815598,f,Copacabana,-22.98204,-43.19038,Entire home/apt,4,168.0,24,4.21,0.19,Zona Sul,False
634422,t,Centro,-22.91178,-43.17856,Entire home/apt,2,446.0,449,4.89,3.07,Centro,True
636684,f,Jacarepaguá,-22.96998,-43.39254,Entire home/apt,4,219.0,45,4.52,0.3,Zona Oeste,False
655106,f,Ipanema,-22.98274,-43.19997,Entire home/apt,6,1008.0,24,4.88,0.19,Zona Sul,False
658035,t,Copacabana,-22.96882,-43.18073,Entire home/apt,6,3314.0,404,4.85,2.72,Zona Sul,True
669012,t,Copacabana,-22.97436,-43.18951,Entire home/apt,2,1289.0,0,,0.0,Zona Sul,True
672835,f,Copacabana,-22.97344,-43.18813,Entire home/apt,4,579.0,413,4.59,2.76,Zona Sul,False
675035,t,Botafogo,-22.94135,-43.1784,Entire home/apt,2,552.0,367,4.84,2.52,Zona Sul,True
676235,f,Copacabana,-22.98226,-43.19215,Entire home/apt,4,961.0,155,4.59,1.05,Zona Sul,False
819355,t,Ipanema,-22.9845,-43.20689,Entire home/apt,2,1281.0,8,4.63,0.06,Zona Sul,True
820041,t,Ipanema,-22.98424,-43.20694,Entire home/apt,2,877.0,4,5.0,0.03,Zona Sul,True
821174,t,Ipanema,-22.98622,-43.20597,Private room,2,1445.0,7,4.71,0.05,Zona Sul,True
822913,t,Copacabana,-22.98093,-43.19337,Entire home/apt,2,722.0,51,4.66,0.35,Zona Sul,True
824102,f,Copacabana,-22.97765,-43.18905,Entire home/apt,2,761.0,118,4.78,0.81,Zona Sul,False
825329,t,Copacabana,-22.96127,-43.17653,Entire home/apt,4,930.0,87,4.85,0.68,Zona Sul,True
826001,t,Copacabana,-22.96782,-43.18246,Entire home/apt,2,300.0,7,4.71,0.05,Zona Sul,True
826814,t,Botafogo,-22.94659,-43.18183,Entire home/apt,3,521.0,38,4.42,0.37,Zona Sul,True
827448,f,Leme,-22.9615,-43.16542,Entire home/apt,2,607.0,10,4.7,0.07,Zona Sul,False
827529,f,Copacabana,-22.96482,-43.1769,Entire home/apt,2,458.0,3,3.67,0.02,Zona Sul,False
833541,t,Leme,-22.96566,-43.17159,Entire home/apt,7,1650.0,8,4.63,0.06,Zona Sul,True
834737,t,Copacabana,-22.96834,-43.19009,Entire home/apt,2,700.0,191,4.88,1.31,Zona Sul,True
837839,f,Copacabana,-22.98644,-43.18934,Entire home/apt,6,1500.0,80,4.98,0.55,Zona Sul,False
838505,t,Ipanema,-22.98339,-43.19897,Private room,2,1350.0,18,4.94,0.17,Zona Sul,True
839306,t,Ipanema,-22.98407,-43.20684,Private room,3,1426.0,2,5.0,0.01,Zona Sul,True
841897,t,Copacabana,-22.98545,-43.19063,Entire home/apt,6,2577.0,277,4.84,2.13,Zona Sul,True
676781,f,Rocinha,-22.9861,-43.24224,Entire home/apt,7,1000.0,2,5.0,0.03,Zona Sul,False
676983,t,Ipanema,-22.98399,-43.20804,Entire home/apt,3,1560.0,12,4.75,0.08,Zona Sul,True
680320,f,Copacabana,-22.96975,-43.18555,Entire home/apt,6,1500.0,35,4.89,0.24,Zona Sul,False
689997,f,Gávea,-22.98333,-43.24146,Private room,2,444.0,54,4.76,0.37,Zona Sul,False
693897,t,Ipanema,-22.98401,-43.20004,Entire home/apt,2,894.0,106,4.69,0.74,Zona Sul,True
710338,f,Ipanema,-22.98650387871304,-43.21056403853165,Entire home/apt,8,4829.0,50,4.98,0.34,Zona Sul,False
713631,f,Botafogo,-22.95489,-43.19327,Private room,2,186.0,30,4.57,0.28,Zona Sul,False
716516,f,Gávea,-22.98151,-43.23754,Entire home/apt,7,1429.0,73,4.76,0.5,Zona Sul,False
720654,f,Leblon,-22.98589,-43.2233,Entire home/apt,6,1800.0,4,4.75,0.04,Zona Sul,False
720736,f,Copacabana,-22.97078,-43.18515,Entire home/apt,6,2148.0,17,4.88,0.12,Zona Sul,False
842261,f,Copacabana,-22.96954,-43.18399,Private room,2,180.0,26,4.87,0.18,Zona Sul,False
842292,t,Copacabana,-22.98316,-43.19351,Entire home/apt,12,3400.0,68,4.76,0.47,Zona Sul,True
844070,t,Joá,-23.01023,-43.29418,Entire home/apt,2,407.0,73,4.78,1.0,Zona Oeste,True
844149,f,Botafogo,-22.94739,-43.18424,Entire home/apt,6,800.0,51,4.49,0.4,Zona Sul,False
850322,t,Ipanema,-22.98391,-43.2103,Entire home/apt,4,1252.0,201,4.88,1.38,Zona Sul,True
724673,t,Ipanema,-22.98263,-43.20051,Entire home/apt,6,2086.0,140,4.69,0.95,Zona Sul,True
724742,t,Ipanema,-22.98644,-43.2045,Entire home/apt,6,1926.0,142,4.75,0.97,Zona Sul,True
726410,f,Botafogo,-22.95602,-43.18189,Entire home/apt,3,239.0,7,5.0,0.06,Zona Sul,False
727379,f,Copacabana,-22.96554,-43.17929,Entire home/apt,6,954.0,463,4.85,3.21,Zona Sul,False
730658,t,Santa Teresa,-22.93915,-43.2079,Private room,3,341.0,88,4.81,0.59,Zona Sul,True
730997,t,Copacabana,-22.9803,-43.19357,Entire home/apt,10,4750.0,119,4.76,1.05,Zona Sul,True
735871,f,Flamengo,-22.92624,-43.17562,Private room,1,260.0,3,4.67,0.02,Zona Sul,False
743447,t,Copacabana,-22.98096,-43.19337,Entire home/apt,4,759.0,75,4.84,0.52,Zona Sul,True
746187,f,Copacabana,-22.97642,-43.18834,Entire home/apt,4,634.0,54,4.7,0.37,Zona Sul,False
851184,f,Gávea,-22.97517,-43.22989,Entire home/apt,8,6742.0,0,,0.0,Zona Sul,False
853793,t,Vidigal,-22.99775,-43.23788,Entire home/apt,11,1600.0,145,4.84,1.04,Zona Sul,True
854496,t,Ipanema,-22.98493,-43.20941,Private room,2,650.0,60,4.31,0.41,Zona Sul,True
854771,f,Copacabana,-22.98323,-43.19147,Entire home/apt,3,486.0,402,4.37,2.75,Zona Sul,False
855137,f,Copacabana,-22.969697952270508,-43.18413162231445,Entire home/apt,4,1800.0,63,4.73,0.43,Zona Sul,False
856351,f,Jardim Botânico,-22.96403,-43.21973,Entire home/apt,4,4000.0,3,5.0,0.02,Zona Sul,False
857141,f,Copacabana,-22.96827,-43.17981,Entire home/apt,3,914.0,7,4.33,0.05,Zona Sul,False
861383,t,Alto da Boa Vista,-22.96568,-43.28876,Private room,2,1011.0,0,,0.0,Zona Sul,True
747862,f,Copacabana,-22.9778,-43.18908,Entire home/apt,8,2023.0,32,4.59,0.22,Zona Sul,False
749237,t,Ipanema,-22.98454,-43.20809,Entire home/apt,6,2429.0,53,4.81,0.55,Zona Sul,True
752685,f,Leme,-22.96351,-43.17191,Entire home/apt,3,300.0,6,4.83,0.04,Zona Sul,False
753354,t,Leme,-22.96102,-43.17127,Private room,5,375.0,98,4.67,0.67,Zona Sul,True
758578,f,Copacabana,-22.96295,-43.177,Entire home/apt,7,1350.0,37,4.4,0.25,Zona Sul,False
758632,f,Gávea,-22.98073,-43.24065,Private room,2,600.0,11,4.82,0.08,Zona Sul,False
758966,f,Gávea,-22.98079,-43.23917,Private room,2,800.0,19,4.63,0.13,Zona Sul,False
760259,t,Barra da Tijuca,-23.01344,-43.39187,Entire home/apt,4,1040.0,5,5.0,0.03,Zona Oeste,True
25533793,f,Joá,-23.0128,-43.29112,Entire home/apt,10,3239.0,96,4.79,1.25,Zona Oeste,False
862028,t,Ipanema,-22.9851,-43.21109,Private room,2,450.0,40,4.63,0.3,Zona Sul,True
862030,t,Ipanema,-22.98486,-43.21097,Private room,1,450.0,114,4.33,0.82,Zona Sul,True
863765,f,Penha Circular,-22.84008,-43.29611,Private room,10,129.0,10,4.0,0.07,Zona Norte,False
863857,f,Urca,-22.95371,-43.16751,Entire home/apt,2,472.0,8,4.38,0.06,Zona Sul,False
865978,t,Ipanema,-22.9841,-43.2022,Private room,2,964.0,0,,0.0,Zona Sul,True
867682,f,Copacabana,-22.97328,-43.18619,Entire home/apt,4,551.0,49,4.8,0.37,Zona Sul,False
872540,f,Santa Teresa,-22.92328,-43.1878,Private room,2,270.0,29,4.93,0.25,Zona Sul,False
874722,t,Copacabana,-22.98188,-43.1947,Private room,2,449.0,316,4.85,2.19,Zona Sul,True
911983,f,Copacabana,-22.97003,-43.186142,Entire home/apt,6,2275.0,41,4.8,0.29,Zona Sul,False
913531,t,Gávea,-22.97641,-43.23008,Entire home/apt,2,750.0,27,4.63,0.2,Zona Sul,True
913581,t,Copacabana,-22.98468,-43.18993,Private room,2,514.0,154,4.94,1.07,Zona Sul,True
914379,f,Copacabana,-22.96503,-43.17936,Private room,2,1900.0,1,4.0,0.01,Zona Sul,False
915057,t,Copacabana,-22.98184,-43.19463,Private room,2,514.0,166,4.86,1.15,Zona Sul,True
915090,t,Copacabana,-22.986971,-43.191235,Entire home/apt,4,1300.0,125,4.78,0.91,Zona Sul,True
917745,f,Copacabana,-22.97186,-43.18616,Entire home/apt,4,450.0,88,4.84,0.61,Zona Sul,False
918167,t,Santa Teresa,-22.91534,-43.18102,Entire home/apt,2,399.0,145,4.92,1.0,Zona Sul,True
919852,f,Santa Teresa,-22.91621,-43.1853,Private room,3,450.0,11,4.73,0.08,Zona Sul,False
875021,f,Botafogo,-22.949,-43.18295,Private room,4,200.0,0,,0.0,Zona Sul,False
875470,f,Laranjeiras,-22.94325,-43.19269,Private room,2,284.0,24,4.92,0.17,Zona Sul,False
875689,t,Copacabana,-22.96651,-43.18376,Entire home/apt,7,1000.0,142,4.54,0.98,Zona Sul,True
878810,t,Copacabana,-22.97135,-43.19062,Entire home/apt,3,700.0,39,4.97,0.27,Zona Sul,True
881573,f,Copacabana,-22.9841,-43.19374,Entire home/apt,2,607.0,61,4.89,0.46,Zona Sul,False
882508,f,Copacabana,-22.97995,-43.19024,Private room,5,679.0,91,4.66,0.66,Zona Sul,False
882542,f,Copacabana,-22.97995,-43.19024,Entire home/apt,4,2351.0,40,4.47,0.28,Zona Sul,False
882550,f,Copacabana,-22.97995,-43.19024,Entire home/apt,6,630.0,51,4.71,0.37,Zona Sul,False
882956,f,Copacabana,-22.9752,-43.19239,Entire home/apt,2,450.0,21,4.57,0.17,Zona Sul,False
919853,f,Santa Teresa,-22.9161,-43.18651,Private room,4,450.0,0,,0.0,Zona Sul,False
919858,f,Santa Teresa,-22.91611,-43.18675,Private room,3,450.0,11,4.27,0.08,Zona Sul,False
920059,t,Santa Teresa,-22.91646,-43.18087,Entire home/apt,1,187.0,76,4.87,0.53,Zona Sul,True
920391,f,Copacabana,-22.96302,-43.17679,Private room,1,270.0,3,5.0,0.02,Zona Sul,False
921000,f,Leblon,-22.98154,-43.22412,Entire home/apt,6,2360.0,58,4.71,0.42,Zona Sul,False
921277,t,Santa Teresa,-22.91699,-43.18154,Entire home/apt,2,571.0,13,4.73,0.09,Zona Sul,True
922950,f,Barra da Tijuca,-23.0008,-43.35923,Entire home/apt,10,1161.0,107,4.78,0.75,Zona Oeste,False
923409,t,Leblon,-22.983975066657813,-43.22485859602055,Entire home/apt,5,1315.0,148,4.91,1.07,Zona Sul,True
924523,f,Botafogo,-22.9568,-43.18244,Entire home/apt,6,3513.0,11,4.82,0.08,Zona Sul,False
883643,t,Ipanema,-22.98184,-43.20316,Entire home/apt,4,4736.0,131,4.95,0.91,Zona Sul,True
885835,t,Copacabana,-22.96920585632324,-43.18984603881836,Entire home/apt,6,1356.0,105,4.78,0.75,Zona Sul,True
886300,t,Urca,-22.95539,-43.16666,Entire home/apt,5,671.0,489,4.87,3.38,Zona Sul,True
887829,t,Santa Teresa,-22.9153,-43.18569,Entire home/apt,4,464.0,306,4.46,2.13,Zona Sul,True
889320,f,Copacabana,-22.97203,-43.18395,Entire home/apt,4,1500.0,62,4.9,0.43,Zona Sul,False
893729,t,Botafogo,-22.94912,-43.18671,Entire home/apt,4,850.0,47,4.96,0.33,Zona Sul,True
894395,f,Botafogo,-22.94993,-43.18955,Entire home/apt,4,870.0,5,5.0,0.08,Zona Sul,False
895102,t,Copacabana,-22.98011,-43.1922,Private room,1,650.0,102,4.79,0.74,Zona Sul,True
895893,f,Copacabana,-22.97526,-43.19348,Entire home/apt,6,650.0,51,4.75,0.4,Zona Sul,False
924693,f,Leblon,-22.97843,-43.22378,Private room,2,600.0,19,4.84,0.15,Zona Sul,False
925802,t,Praça da Bandeira,-22.91247,-43.21582,Private room,2,164.0,71,4.84,0.5,Zona Norte,True
926669,t,Copacabana,-22.97395,-43.19145,Entire home/apt,2,1200.0,109,4.73,0.76,Zona Sul,True
926850,f,Taquara,-22.92481,-43.36602,Private room,1,1335.0,0,,0.0,Zona Oeste,False
926987,t,Santa Teresa,-22.91743,-43.18135,Entire home/apt,2,771.0,39,4.97,0.29,Zona Sul,True
928031,f,Copacabana,-22.981888,-43.19054,Private room,4,750.0,12,5.0,0.16,Zona Sul,False
929775,f,Laranjeiras,-22.92834,-43.19253,Private room,2,180.0,1,5.0,0.09,Zona Sul,False
930310,f,Santa Teresa,-22.91738,-43.18093,Private room,1,193.0,14,4.86,0.16,Zona Sul,False
930736,f,Santa Teresa,-22.9159,-43.18282,Private room,1,150.0,6,4.67,0.19,Zona Sul,False
931638,f,Leblon,-22.98131,-43.22062,Entire home/apt,10,596.0,61,4.79,0.43,Zona Sul,False
896752,t,Copacabana,-22.9836,-43.1923,Entire home/apt,2,944.0,0,,0.0,Zona Sul,True
899314,t,Leblon,-22.98225,-43.22378,Entire home/apt,5,919.0,33,4.97,0.24,Zona Sul,True
901284,f,Botafogo,-22.94896,-43.19053,Entire home/apt,4,690.0,39,4.9,0.27,Zona Sul,False
901515,f,Ipanema,-22.98137,-43.20008,Private room,2,383.0,15,5.0,0.54,Zona Sul,False
902440,f,Estácio,-22.91814,-43.20758,Private room,2,364.0,12,4.58,0.09,Centro,False
902567,f,Botafogo,-22.95333,-43.19282,Entire home/apt,5,534.0,59,4.58,0.46,Zona Sul,False
904294,f,Copacabana,-22.96774,-43.19079,Entire home/apt,5,1300.0,17,4.75,0.13,Zona Sul,False
935028,t,Copacabana,-22.978222,-43.189121,Entire home/apt,2,1231.0,239,4.85,1.67,Zona Sul,True
935090,t,Copacabana,-22.9757,-43.19252,Entire home/apt,3,950.0,93,4.81,0.67,Zona Sul,True
935162,f,Penha Circular,-22.84087,-43.29782,Private room,12,121.0,5,4.4,0.04,Zona Norte,False
937388,f,Copacabana,-22.96752,-43.18243,Entire home/apt,4,607.0,379,4.49,2.63,Zona Sul,False
940883,f,Laranjeiras,-22.93972,-43.19377,Entire home/apt,3,400.0,50,4.7,0.47,Zona Sul,False
942218,f,Recreio dos Bandeirantes,-23.00725,-43.44438,Entire home/apt,5,800.0,12,4.83,0.09,Zona Oeste,False
951908,f,Bonsucesso,-22.86256,-43.25642,Private room,2,196.0,0,,0.0,Zona Norte,False
953409,t,Flamengo,-22.92864,-43.17583,Entire home/apt,3,407.0,81,4.81,0.6,Zona Sul,True
953560,f,Copacabana,-22.96452,-43.17525,Entire home/apt,4,1758.0,66,4.48,0.48,Zona Sul,False
953574,t,Ipanema,-22.98553,-43.20206,Entire home/apt,2,719.0,254,4.71,1.98,Zona Sul,True
904873,t,Copacabana,-22.98506,-43.1931,Entire home/apt,2,405.0,13,4.92,0.09,Zona Sul,True
907021,f,Copacabana,-22.96851,-43.18329,Entire home/apt,3,255.0,0,,0.0,Zona Sul,False
907136,f,Copacabana,-22.97453,-43.19238,Entire home/apt,4,1000.0,0,,0.0,Zona Sul,False
908175,f,Leme,-22.96084,-43.16717,Entire home/apt,3,472.0,6,4.67,0.04,Zona Sul,False
909978,f,Santa Teresa,-22.91828,-43.17769,Entire home/apt,2,114.0,5,4.4,0.04,Zona Sul,False
910085,f,Copacabana,-22.96601,-43.18227,Entire home/apt,4,671.0,13,4.83,0.13,Zona Sul,False
910649,t,Leblon,-22.98291,-43.21802,Entire home/apt,4,810.0,296,4.8,2.05,Zona Sul,True
910793,t,Santa Teresa,-22.91755,-43.17917,Entire home/apt,3,643.0,32,4.94,0.25,Zona Sul,True
1170381,t,Copacabana,-22.98174,-43.19052,Entire home/apt,4,809.0,1,0.0,0.01,Zona Sul,True
1173981,t,Leme,-22.9607,-43.16962,Private room,2,385.0,27,4.81,0.2,Zona Sul,True
958021,f,Jacarepaguá,-22.97414,-43.41503,Entire home/apt,2,443.0,56,4.93,0.68,Zona Oeste,False
959561,f,Copacabana,-22.96482,-43.17813,Private room,2,270.0,4,5.0,0.03,Zona Sul,False
960342,f,Copacabana,-22.981888,-43.19054,Entire home/apt,3,1000.0,24,4.88,0.73,Zona Sul,False
960461,t,Santa Teresa,-22.92379,-43.18276,Entire home/apt,9,831.0,332,4.85,2.34,Zona Sul,True
963765,f,Humaitá,-22.95956,-43.20005,Entire home/apt,5,800.0,10,4.78,0.07,Zona Sul,False
968169,f,Barra da Tijuca,-23.00791,-43.34265,Private room,2,736.0,8,5.0,0.11,Zona Oeste,False
993755,t,Copacabana,-22.98414,-43.1925,Entire home/apt,5,2938.0,270,4.88,1.88,Zona Sul,True
994419,f,Leblon,-22.98351,-43.21642,Entire home/apt,7,1700.0,47,4.53,0.61,Zona Sul,False
1174197,t,Leme,-22.9612,-43.17141,Private room,3,345.0,150,4.72,1.11,Zona Sul,True
1174302,t,Copacabana,-22.95944,-43.17349,Private room,3,375.0,120,4.77,0.89,Zona Sul,True
1179338,f,Copacabana,-22.980478,-43.191231,Entire home/apt,3,816.0,32,4.58,0.23,Zona Sul,False
1185423,t,Leme,-22.96404,-43.17131,Entire home/apt,4,703.0,7,5.0,0.12,Zona Sul,True
996602,t,Copacabana,-22.97176551818848,-43.19038391113281,Entire home/apt,4,645.0,604,4.82,4.23,Zona Sul,True
1004269,f,Copacabana,-22.96358,-43.17905,Entire home/apt,3,1000.0,12,4.67,0.19,Zona Sul,False
1007227,f,Barra da Tijuca,-23.01038,-43.29783,Private room,1,573.0,0,,0.0,Zona Oeste,False
1010761,t,Ipanema,-22.98528,-43.20015,Entire home/apt,6,2023.0,0,,0.0,Zona Sul,True
1012156,t,Copacabana,-22.96969,-43.18847,Private room,2,539.0,0,,0.0,Zona Sul,True
1013191,t,Barra da Tijuca,-22.98557,-43.36538,Entire home/apt,4,413.0,30,4.77,0.21,Zona Oeste,True
1014428,f,Ipanema,-22.98266,-43.20009,Private room,2,500.0,41,4.98,0.37,Zona Sul,False
1016312,t,Botafogo,-22.95408,-43.18538,Private room,2,227.0,5,5.0,0.42,Zona Sul,True
1017703,t,Copacabana,-22.96687,-43.18474,Entire home/apt,6,666.0,196,4.75,1.39,Zona Sul,True
1190324,t,Leblon,-22.98598,-43.22426,Private room,3,304.0,218,4.86,1.7,Zona Sul,True
1203715,f,Jacarepaguá,-22.97265,-43.35797,Entire home/apt,4,336.0,6,4.33,0.04,Zona Oeste,False
1204703,t,Jardim Botânico,-22.96006,-43.20716,Entire home/apt,2,506.0,27,4.78,0.21,Zona Sul,True
1212340,t,Leblon,-22.98734,-43.22292,Entire home/apt,6,944.0,272,4.65,1.93,Zona Sul,True
1018694,t,Ipanema,-22.98583,-43.1948,Entire home/apt,2,821.0,217,4.8,1.62,Zona Sul,True
1018724,t,Ipanema,-22.9833,-43.19589,Entire home/apt,2,643.0,197,4.61,1.49,Zona Sul,True
1023218,t,Ipanema,-22.98332,-43.21241,Entire home/apt,3,1348.0,3,4.67,0.02,Zona Sul,True
1033727,f,Leblon,-22.98491,-43.22132,Entire home/apt,7,800.0,166,4.8,1.52,Zona Sul,False
1038738,f,Copacabana,-22.98138,-43.19233,Private room,2,280.0,20,4.6,0.21,Zona Sul,False
1044003,f,Botafogo,-22.95661,-43.18064,Entire home/apt,2,371.0,6,4.83,0.05,Zona Sul,False
1058881,t,Jacarepaguá,-22.97647,-43.41045,Entire home/apt,3,270.0,14,4.21,0.22,Zona Oeste,True
1065405,f,Copacabana,-22.97086,-43.18562,Entire home/apt,3,614.0,153,4.75,1.08,Zona Sul,False
1065597,t,Ipanema,-22.98474,-43.21464,Entire home/apt,3,1551.0,15,4.87,0.11,Zona Sul,True
1213632,f,Maracanã,-22.91265,-43.21797,Private room,2,149.0,0,,0.0,Zona Norte,False
1215717,t,Leblon,-22.9837619,-43.2203751,Entire home/apt,6,2286.0,140,4.87,1.01,Zona Sul,True
1067198,t,Copacabana,-22.97593,-43.18838,Entire home/apt,4,850.0,95,4.69,0.86,Zona Sul,True
1076794,f,Recreio dos Bandeirantes,-23.02219,-43.48769,Private room,2,650.0,8,4.88,0.08,Zona Oeste,False
1083575,f,Copacabana,-22.96799,-43.18581,Private room,2,87.0,0,,0.0,Zona Sul,False
1085538,f,Ipanema,-22.98504,-43.19782,Entire home/apt,4,1079.0,42,4.86,0.41,Zona Sul,False
1086624,f,Copacabana,-22.9817,-43.1934,Entire home/apt,2,914.0,17,4.65,0.22,Zona Sul,False
1220837,t,Copacabana,-22.9791,-43.19027,Entire home/apt,4,764.0,55,4.89,2.41,Zona Sul,True
1222292,t,Copacabana,-22.97376,-43.19099,Entire home/apt,8,1629.0,65,4.88,0.46,Zona Sul,True
1223867,t,Copacabana,-22.9836,-43.19223,Entire home/apt,4,444.0,433,4.73,3.46,Zona Sul,True
1224109,t,Barra da Tijuca,-22.99152,-43.35245,Entire home/apt,6,1800.0,29,4.86,0.58,Zona Oeste,True
1226009,f,Leme,-22.96053,-43.1708,Private room,4,1398.0,16,4.81,0.12,Zona Sul,False
1229042,f,Laranjeiras,-22.93989,-43.1925,Private room,3,276.0,20,4.65,0.16,Zona Sul,False
1088909,f,Gamboa,-22.89767,-43.19145,Entire home/apt,8,964.0,0,,0.0,Centro,False
1092380,t,Copacabana,-22.97643,-43.19338,Entire home/apt,3,721.0,317,4.85,2.29,Zona Sul,True
1096875,f,Copacabana,-22.96432,-43.1751,Entire home/apt,2,303.0,184,4.71,1.3,Zona Sul,False
1097585,f,Gávea,-22.97513,-43.23038,Entire home/apt,2,1179.0,15,5.0,0.11,Zona Sul,False
1107020,t,Barra da Tijuca,-23.01175,-43.32582,Entire home/apt,2,629.0,71,4.87,0.5,Zona Oeste,True
1107521,t,Centro,-22.91309,-43.18147,Entire home/apt,3,650.0,125,4.75,0.89,Centro,True
1110592,t,Copacabana,-22.98396,-43.19364,Entire home/apt,3,457.0,282,4.65,2.03,Zona Sul,True
1111056,f,Barra da Tijuca,-22.97407,-43.39286,Entire home/apt,4,1000.0,6,4.83,0.07,Zona Oeste,False
1246502,t,Leblon,-22.98788,-43.22486,Entire home/apt,4,1198.0,130,4.73,0.93,Zona Sul,True
1249089,t,Copacabana,-22.96653,-43.18687,Private room,2,1112.0,59,4.9,0.43,Zona Sul,True
1255140,t,Praça Seca,-22.90101,-43.34899,Private room,2,89.0,45,4.87,0.34,Zona Oeste,True
1262704,f,Santa Teresa,-22.91781,-43.18418,Private room,2,281.0,1,5.0,0.01,Zona Sul,False
1262967,t,Santa Teresa,-22.91715,-43.18535,Entire home/apt,8,1214.0,154,4.88,1.62,Zona Sul,True
1271265,t,Copacabana,-22.97073,-43.18785,Entire home/apt,2,373.0,197,4.96,1.54,Zona Sul,True
1118497,t,Copacabana,-22.98394,-43.19047,Entire home/apt,3,818.0,365,4.74,2.63,Zona Sul,True
1120765,t,Santa Teresa,-22.91958,-43.17902,Entire home/apt,3,520.0,38,4.32,0.31,Zona Sul,True
1123976,t,Leblon,-22.98533,-43.2274,Entire home/apt,4,1100.0,239,4.9,1.71,Zona Sul,True
1130596,t,Ipanema,-22.98765,-43.19378,Entire home/apt,2,1659.0,186,4.9,1.33,Zona Sul,True
1131446,f,Botafogo,-22.94495,-43.18249,Entire home/apt,2,120.0,19,4.21,0.14,Zona Sul,False
1146882,t,Ipanema,-22.98477,-43.2149,Entire home/apt,5,2947.0,42,4.81,0.32,Zona Sul,True
1146944,t,Laranjeiras,-22.93556,-43.18094,Entire home/apt,4,560.0,264,4.72,1.9,Zona Sul,True
1147839,t,Copacabana,-22.98549,-43.19069,Entire home/apt,5,4045.0,10,4.8,0.08,Zona Sul,True
1149627,f,Ipanema,-22.98398,-43.20823,Entire home/apt,3,1397.0,91,4.98,0.67,Zona Sul,False
1274323,f,Copacabana,-22.9657,-43.18692,Entire home/apt,6,1348.0,4,4.75,0.04,Zona Sul,False
1274695,t,Ipanema,-22.98376,-43.2001,Entire home/apt,4,1086.0,21,4.9,0.16,Zona Sul,True
1280058,t,Copacabana,-22.9856,-43.19,Entire home/apt,5,1330.0,428,4.82,3.07,Zona Sul,True
1284892,t,Copacabana,-22.96968,-43.18922,Entire home/apt,10,1621.0,208,4.55,1.56,Zona Sul,True
1150993,f,Barra de Guaratiba,-23.0662,-43.5659,Entire home/apt,6,944.0,24,4.67,0.18,Zona Oeste,False
